,creditability,age.in.years_woe,credit.amount_woe,credit.history_woe,duration.in.month_woe,foreign.worker_woe,housing_woe,installment.rate.in.percentage.of.disposable.income_woe,job_woe,number.of.existing.credits.at.this.bank_woe,number.of.people.being.liable.to.provide.maintenance.for_woe,other.debtors.or.guarantors_woe,other.installment.plans_woe,personal.status.and.sex_woe,present.employment.since_woe,present.residence.since_woe,property_woe,purpose_woe,savings.account.and.bonds_woe,status.of.existing.checking.account_woe,telephone_woe
104,good,0.31121257,0.205852054,0.733740578,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
105,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.034191365,0.805625164,0.762140052,1.176263223,0.098637588
106,bad,0.31121257,-0.773189888,0.733740578,-0.108688306,0,0.194156014,0.190472769,-0.204412515,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,-0.032103245,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
107,bad,0.31121257,-0.354821375,-1.234070835,-0.108688306,0,0.194156014,0.190472769,-0.204412515,0.134780612,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.271357844,1.176263223,0.098637588
108,good,-0.060465196,-0.354821375,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
109,good,-0.060465196,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.028573372,-0.279920067,0.762140052,-0.614203978,0.098637588
110,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,0.461034959,-0.279920067,0.762140052,-0.614203978,0.098637588
111,good,-0.060465196,0.205852054,-0.085157808,1.312186389,0,0.194156014,0.190472769,0.022780028,0.134780612,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,-0.13955188,-0.614203978,-0.064691321
112,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.028573372,-0.279920067,-0.271357844,0.405465108,0.098637588
113,good,-0.060465196,-0.354821375,-0.088318617,-0.108688306,0,-0.40444522,0.064538521,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
114,bad,-0.528844129,-0.354821375,0.733740578,-0.524524468,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
115,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.112477983,0.461034959,0.410062817,0.762140052,-0.614203978,-0.064691321
116,good,0.31121257,0.205852054,0.733740578,-1.134979933,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.112477983,0.461034959,0.410062817,0.762140052,1.176263223,0.098637588
117,bad,-0.060465196,-0.354821375,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,0.410062817,0.762140052,-0.614203978,0.098637588
118,good,-0.060465196,0.205852054,0.733740578,0.346624608,0,-0.40444522,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.054941118,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
119,bad,-0.528844129,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
120,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,0.762140052,-0.614203978,0.098637588
121,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,-0.614203978,0.098637588
122,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,-0.40444522,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,0.805625164,-0.271357844,1.176263223,0.098637588
123,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.064538521,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
124,good,0.31121257,0.205852054,0.733740578,0.346624608,0,-0.472604411,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.271357844,0.405465108,0.098637588
125,bad,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.054941118,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
126,good,-0.060465196,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
127,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,-0.614203978,-0.064691321
128,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
129,good,-0.060465196,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.034191365,0.805625164,-0.271357844,-0.614203978,0.098637588
130,bad,-0.060465196,0.205852054,0.733740578,0.346624608,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
131,good,-0.528844129,-0.773189888,-0.088318617,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
132,bad,-0.060465196,-0.354821375,-0.085157808,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,0.054941118,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
133,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.431137463,0.054941118,-0.028573372,-0.279920067,-0.271357844,1.176263223,-0.064691321
134,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.472604411,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,-0.001152738,-0.586082361,-0.279920067,-0.271357844,1.176263223,-0.064691321
135,good,-0.528844129,-0.773189888,-0.088318617,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,0.410062817,-0.13955188,1.176263223,0.098637588
136,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,0.461034959,0.410062817,0.762140052,1.176263223,0.098637588
137,good,-0.060465196,-0.773189888,-0.085157808,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,0.805625164,0.762140052,1.176263223,-0.064691321
138,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.054941118,0.461034959,0.410062817,0.762140052,-0.614203978,-0.064691321
139,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,0.587786665,-0.477550835,0.062228471,0.298716667,-0.070150705,0.461034959,0.410062817,0.762140052,-0.614203978,0.098637588
140,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,0.410062817,-0.271357844,0.405465108,0.098637588
141,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,0.461034959,-0.279920067,0.762140052,0.405465108,-0.064691321
142,good,-0.060465196,-0.354821375,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.112477983,-0.586082361,0.410062817,-0.271357844,-0.614203978,0.098637588
143,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,0.410062817,-0.271357844,-0.614203978,-0.064691321
144,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
145,good,-0.528844129,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.028573372,-0.279920067,-0.271357844,1.176263223,0.098637588
146,good,-0.060465196,0.205852054,-1.234070835,-1.134979933,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,-0.13955188,-0.614203978,-0.064691321
147,good,0.31121257,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
148,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.13955188,1.176263223,0.098637588
149,good,-0.060465196,-0.354821375,0.733740578,-0.524524468,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,0.587786665,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
150,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.034191365,0.410062817,0.762140052,1.176263223,-0.064691321
151,good,0.31121257,0.205852054,-0.088318617,1.312186389,0,-0.472604411,0.190472769,0.022780028,-0.074877499,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.001152738,-0.586082361,0.410062817,-0.13955188,1.176263223,0.098637588
152,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,-0.028573372,0.410062817,-0.271357844,1.176263223,0.098637588
153,good,-0.528844129,-0.354821375,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.112477983,-0.034191365,0.410062817,-0.271357844,0.405465108,-0.064691321
154,good,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,0.805625164,0.762140052,-0.614203978,-0.064691321
155,good,0.31121257,-0.354821375,-0.085157808,-0.108688306,0,-0.40444522,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.13955188,-0.614203978,0.098637588
156,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
157,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,0.064538521,0.022780028,0.134780612,0.015408625,0.587786665,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.13955188,-0.614203978,-0.064691321
158,good,0.31121257,0.205852054,-1.234070835,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,0.112477983,-0.034191365,0.805625164,-0.271357844,-0.614203978,-0.064691321
159,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.13955188,-0.614203978,0.098637588
160,good,-0.060465196,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.078471615,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,0.410062817,0.762140052,1.176263223,-0.064691321
161,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.064538521,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,0.410062817,-0.13955188,1.176263223,0.098637588
162,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,1.176263223,-0.064691321
163,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.028573372,-0.279920067,0.762140052,1.176263223,0.098637588
164,good,0.31121257,-0.354821375,-0.088318617,0.346624608,0,-0.472604411,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.431137463,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
165,good,0.31121257,0.205852054,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.028573372,-0.279920067,0.762140052,1.176263223,-0.064691321
166,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,1.176263223,0.098637588
167,bad,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
168,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.112477983,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
169,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,1.176263223,0.098637588
170,bad,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,0.098637588
171,bad,-0.060465196,0.205852054,-1.234070835,0.346624608,0,-0.40444522,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
172,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.112477983,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
173,bad,-0.060465196,0.205852054,-0.085157808,-0.108688306,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
174,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,0.587786665,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,-0.614203978,-0.064691321
175,bad,-0.060465196,0.205852054,-0.085157808,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
176,bad,0.31121257,-0.354821375,-1.234070835,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.431137463,0.112477983,0.461034959,0.805625164,0.762140052,1.176263223,0.098637588
177,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.112477983,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
178,good,0.31121257,0.205852054,0.733740578,1.312186389,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.034191365,0.410062817,0.762140052,-0.614203978,-0.064691321
179,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,-0.204412515,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
180,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
